rank,number_of_citations,article_number,volume,year,doi_link
24746,0,2417,25,2025,https://doi.org/10.1186/s12889-025-23256-4
24747,0,2416,25,2025,https://doi.org/10.1186/s12889-025-23174-5
24748,0,2415,25,2025,https://doi.org/10.1186/s12889-025-23478-6
24749,0,2414,25,2025,https://doi.org/10.1186/s12889-025-23461-1
24750,0,2413,25,2025,https://doi.org/10.1186/s12889-025-23622-2
24751,0,2412,25,2025,https://doi.org/10.1186/s12889-025-23452-2
24752,0,2411,25,2025,https://doi.org/10.1186/s12889-025-23640-0
24753,0,2406,25,2025,https://doi.org/10.1186/s12889-025-23537-y
24754,0,2404,25,2025,https://doi.org/10.1186/s12889-025-23369-w
24755,0,2403,25,2025,https://doi.org/10.1186/s12889-025-23505-6
24756,0,2402,25,2025,https://doi.org/10.1186/s12889-025-23624-0
24757,0,2401,25,2025,https://doi.org/10.1186/s12889-025-23608-0
24758,0,2400,25,2025,https://doi.org/10.1186/s12889-025-23413-9
24759,0,2397,25,2025,https://doi.org/10.1186/s12889-025-23352-5
24760,0,2396,25,2025,https://doi.org/10.1186/s12889-025-23614-2
24761,0,2395,25,2025,https://doi.org/10.1186/s12889-025-22773-6
24762,0,2394,25,2025,https://doi.org/10.1186/s12889-025-23339-2
24763,0,2393,25,2025,https://doi.org/10.1186/s12889-025-23430-8
24764,0,2392,25,2025,https://doi.org/10.1186/s12889-025-23456-y
24765,0,2391,25,2025,https://doi.org/10.1186/s12889-025-23610-6
24766,0,2390,25,2025,https://doi.org/10.1186/s12889-025-23525-2
24767,0,2388,25,2025,https://doi.org/10.1186/s12889-025-23484-8
24768,0,2386,25,2025,https://doi.org/10.1186/s12889-025-23524-3
24769,0,2384,25,2025,https://doi.org/10.1186/s12889-025-22584-9
24770,0,2383,25,2025,https://doi.org/10.1186/s12889-025-23605-3
24771,0,2381,25,2025,https://doi.org/10.1186/s12889-025-23489-3
24772,0,2380,25,2025,https://doi.org/10.1186/s12889-025-23519-0
24773,0,2379,25,2025,https://doi.org/10.1186/s12889-025-22941-8
24774,0,2378,25,2025,https://doi.org/10.1186/s12889-025-23309-8
24775,0,2377,25,2025,https://doi.org/10.1186/s12889-025-23137-w
24776,0,2376,25,2025,https://doi.org/10.1186/s12889-025-23592-5
24777,0,2375,25,2025,https://doi.org/10.1186/s12889-025-23559-6
24778,0,2374,25,2025,https://doi.org/10.1186/s12889-025-23653-9
24779,0,2373,25,2025,https://doi.org/10.1186/s12889-025-22801-5
24780,0,2372,25,2025,https://doi.org/10.1186/s12889-025-23301-2
24781,0,2371,25,2025,https://doi.org/10.1186/s12889-025-23367-y
24782,0,2370,25,2025,https://doi.org/10.1186/s12889-025-23532-3
24783,0,2369,25,2025,https://doi.org/10.1186/s12889-025-23514-5
24784,0,2367,25,2025,https://doi.org/10.1186/s12889-025-23362-3
24785,0,2366,25,2025,https://doi.org/10.1186/s12889-025-23270-6
24786,0,2364,25,2025,https://doi.org/10.1186/s12889-025-21456-6
24787,0,2363,25,2025,https://doi.org/10.1186/s12889-025-23518-1
24788,0,2362,25,2025,https://doi.org/10.1186/s12889-025-23426-4
24789,0,2360,25,2025,https://doi.org/10.1186/s12889-025-23577-4
24790,0,2359,25,2025,https://doi.org/10.1186/s12889-025-23557-8
24791,0,2358,25,2025,https://doi.org/10.1186/s12889-025-22358-3
24792,0,2357,25,2025,https://doi.org/10.1186/s12889-025-23082-8
24793,0,2356,25,2025,https://doi.org/10.1186/s12889-025-23457-x
24794,0,2354,25,2025,https://doi.org/10.1186/s12889-025-23297-9
24795,0,2353,25,2025,https://doi.org/10.1186/s12889-025-23355-2
24796,0,2352,25,2025,https://doi.org/10.1186/s12889-025-23579-2
24797,0,2351,25,2025,https://doi.org/10.1186/s12889-025-23585-4
24798,0,2350,25,2025,https://doi.org/10.1186/s12889-025-23317-8
24799,0,2349,25,2025,https://doi.org/10.1186/s12889-025-23453-1
24800,0,2348,25,2025,https://doi.org/10.1186/s12889-025-23571-w
24801,0,2347,25,2025,https://doi.org/10.1186/s12889-025-23563-w
24802,0,2346,25,2025,https://doi.org/10.1186/s12889-025-23582-7
24803,0,2345,25,2025,https://doi.org/10.1186/s12889-025-23572-9
24804,0,2344,25,2025,https://doi.org/10.1186/s12889-025-23575-6
24805,0,2342,25,2025,https://doi.org/10.1186/s12889-025-23586-3
24806,0,2341,25,2025,https://doi.org/10.1186/s12889-025-23564-9
24807,0,2340,25,2025,https://doi.org/10.1186/s12889-025-23580-9
24808,0,2339,25,2025,https://doi.org/10.1186/s12889-025-23573-8
24809,0,2337,25,2025,https://doi.org/10.1186/s12889-025-23429-1
24810,0,2336,25,2025,https://doi.org/10.1186/s12889-025-23466-w
24811,0,2334,25,2025,https://doi.org/10.1186/s12889-025-23228-8
24812,0,2333,25,2025,https://doi.org/10.1186/s12889-025-23501-w
24813,0,2332,25,2025,https://doi.org/10.1186/s12889-025-23534-1
24814,0,2331,25,2025,https://doi.org/10.1186/s12889-025-22795-0
24815,0,2329,25,2025,https://doi.org/10.1186/s12889-025-23543-0
24816,0,2328,25,2025,https://doi.org/10.1186/s12889-025-23581-8
24817,0,2326,25,2025,https://doi.org/10.1186/s12889-025-23251-9
24818,0,2324,25,2025,https://doi.org/10.1186/s12889-025-23554-x
24819,0,2322,25,2025,https://doi.org/10.1186/s12889-025-23487-5
24820,0,2321,25,2025,https://doi.org/10.1186/s12889-025-22854-6
24821,0,2320,25,2025,https://doi.org/10.1186/s12889-025-23464-y
24822,0,2318,25,2025,https://doi.org/10.1186/s12889-025-23347-2
24823,0,2316,25,2025,https://doi.org/10.1186/s12889-025-23385-w
24824,0,2315,25,2025,https://doi.org/10.1186/s12889-025-23536-z
24825,0,2314,25,2025,https://doi.org/10.1186/s12889-025-23589-0
24826,0,2313,25,2025,https://doi.org/10.1186/s12889-025-23570-x
24827,0,2311,25,2025,https://doi.org/10.1186/s12889-025-23392-x
24828,0,2310,25,2025,https://doi.org/10.1186/s12889-025-23568-5
24829,0,2309,25,2025,https://doi.org/10.1186/s12889-025-23422-8
24830,0,2308,25,2025,https://doi.org/10.1186/s12889-025-23477-7
24831,0,2307,25,2025,https://doi.org/10.1186/s12889-025-22612-8
24832,0,2306,25,2025,https://doi.org/10.1186/s12889-025-23562-x
24833,0,2305,25,2025,https://doi.org/10.1186/s12889-025-23566-7
24834,0,2304,25,2025,https://doi.org/10.1186/s12889-025-23406-8
24835,0,2303,25,2025,https://doi.org/10.1186/s12889-025-22874-2
24836,0,2302,25,2025,https://doi.org/10.1186/s12889-025-22367-2
24837,0,2299,25,2025,https://doi.org/10.1186/s12889-025-23302-1
24838,0,2298,25,2025,https://doi.org/10.1186/s12889-025-23553-y
24839,0,2297,25,2025,https://doi.org/10.1186/s12889-025-23483-9
24840,0,2296,25,2025,https://doi.org/10.1186/s12889-025-23482-w
24841,0,2295,25,2025,https://doi.org/10.1186/s12889-025-23433-5
24842,0,2294,25,2025,https://doi.org/10.1186/s12889-025-23425-5
24843,0,2293,25,2025,https://doi.org/10.1186/s12889-025-23486-6
24844,0,2292,25,2025,https://doi.org/10.1186/s12889-025-23503-8
24845,0,2291,25,2025,https://doi.org/10.1186/s12889-025-23516-3
24846,0,2287,25,2025,https://doi.org/10.1186/s12889-025-23103-6
24847,0,2285,25,2025,https://doi.org/10.1186/s12889-025-23224-y
24848,0,2283,25,2025,https://doi.org/10.1186/s12889-025-22601-x
24849,0,2282,25,2025,https://doi.org/10.1186/s12889-025-23549-8
24850,0,2281,25,2025,https://doi.org/10.1186/s12889-025-23530-5
24851,0,2279,25,2025,https://doi.org/10.1186/s12889-025-23443-3
24852,0,2278,25,2025,https://doi.org/10.1186/s12889-025-23409-5
24853,0,2277,25,2025,https://doi.org/10.1186/s12889-025-23512-7
24854,0,2275,25,2025,https://doi.org/10.1186/s12889-025-23420-w
24855,0,2274,25,2025,https://doi.org/10.1186/s12889-025-23244-8
24856,0,2273,25,2025,https://doi.org/10.1186/s12889-025-23551-0
24857,0,2272,25,2025,https://doi.org/10.1186/s12889-025-23494-6
24858,0,2270,25,2025,https://doi.org/10.1186/s12889-025-23438-0
24859,0,2269,25,2025,https://doi.org/10.1186/s12889-025-23386-9
24860,0,2267,25,2025,https://doi.org/10.1186/s12889-025-23345-4
24861,0,2266,25,2025,https://doi.org/10.1186/s12889-025-23399-4
24862,0,2265,25,2025,https://doi.org/10.1186/s12889-025-23468-8
24863,0,2264,25,2025,https://doi.org/10.1186/s12889-025-23454-0
24864,0,2263,25,2025,https://doi.org/10.1186/s12889-025-23048-w
24865,0,2262,25,2025,https://doi.org/10.1186/s12889-025-23267-1
24866,0,2261,25,2025,https://doi.org/10.1186/s12889-025-23507-4
24867,0,2260,25,2025,https://doi.org/10.1186/s12889-025-23491-9
24868,0,2259,25,2025,https://doi.org/10.1186/s12889-025-23511-8
24869,0,2257,25,2025,https://doi.org/10.1186/s12889-025-23460-2
24870,0,2255,25,2025,https://doi.org/10.1186/s12889-025-23479-5
24871,0,2253,25,2025,https://doi.org/10.1186/s12889-025-23480-y
24872,0,2252,25,2025,https://doi.org/10.1186/s12889-025-23099-z
24873,0,2250,25,2025,https://doi.org/10.1186/s12889-025-23421-9
24874,0,2249,25,2025,https://doi.org/10.1186/s12889-025-23436-2
24875,0,2246,25,2025,https://doi.org/10.1186/s12889-025-23515-4
24876,0,2244,25,2025,https://doi.org/10.1186/s12889-025-23490-w
24877,0,2243,25,2025,https://doi.org/10.1186/s12889-025-23508-3
24878,0,2242,25,2025,https://doi.org/10.1186/s12889-025-23407-7
24879,0,2241,25,2025,https://doi.org/10.1186/s12889-025-23440-6
24880,0,2240,25,2025,https://doi.org/10.1186/s12889-025-23504-7
24881,0,2238,25,2025,https://doi.org/10.1186/s12889-025-23550-1
24882,0,2237,25,2025,https://doi.org/10.1186/s12889-025-23390-z
24883,0,2236,25,2025,https://doi.org/10.1186/s12889-025-23470-0
24884,0,2235,25,2025,https://doi.org/10.1186/s12889-025-23401-z
24885,0,2234,25,2025,https://doi.org/10.1186/s12889-025-23419-3
24886,0,2232,25,2025,https://doi.org/10.1186/s12889-025-23364-1
24887,0,2231,25,2025,https://doi.org/10.1186/s12889-025-23431-7
24888,0,2230,25,2025,https://doi.org/10.1186/s12889-025-23375-y
24889,0,2229,25,2025,https://doi.org/10.1186/s12889-025-23298-8
24890,0,2228,25,2025,https://doi.org/10.1186/s12889-025-23459-9
24891,0,2227,25,2025,https://doi.org/10.1186/s12889-025-23417-5
24892,0,2226,25,2025,https://doi.org/10.1186/s12889-025-23424-6
24893,0,2224,25,2025,https://doi.org/10.1186/s12889-025-23502-9
24894,0,2222,25,2025,https://doi.org/10.1186/s12889-025-23444-2
24895,0,2221,25,2025,https://doi.org/10.1186/s12889-025-23510-9
24896,0,2220,25,2025,https://doi.org/10.1186/s12889-025-23506-5
24897,0,2217,25,2025,https://doi.org/10.1186/s12889-025-23260-8
24898,0,2216,25,2025,https://doi.org/10.1186/s12889-025-23415-7
24899,0,2215,25,2025,https://doi.org/10.1186/s12889-025-23400-0
24900,0,2214,25,2025,https://doi.org/10.1186/s12889-025-23357-0
24901,0,2213,25,2025,https://doi.org/10.1186/s12889-025-23458-w
24902,0,2212,25,2025,https://doi.org/10.1186/s12889-025-23500-x
24903,0,2210,25,2025,https://doi.org/10.1186/s12889-025-23328-5
24904,0,2209,25,2025,https://doi.org/10.1186/s12889-025-23450-4
24905,0,2208,25,2025,https://doi.org/10.1186/s12889-025-23412-w
24906,0,2207,25,2025,https://doi.org/10.1186/s12889-025-23236-8
24907,0,2206,25,2025,https://doi.org/10.1186/s12889-025-23022-6
24908,0,2205,25,2025,https://doi.org/10.1186/s12889-025-23120-5
24909,0,2204,25,2025,https://doi.org/10.1186/s12889-025-23154-9
24910,0,2203,25,2025,https://doi.org/10.1186/s12889-025-23240-y
24911,0,2202,25,2025,https://doi.org/10.1186/s12889-025-23435-3
24912,0,2201,25,2025,https://doi.org/10.1186/s12889-025-23410-y
24913,0,2199,25,2025,https://doi.org/10.1186/s12889-025-23230-0
24914,0,2198,25,2025,https://doi.org/10.1186/s12889-025-23211-3
24915,0,2197,25,2025,https://doi.org/10.1186/s12889-025-23286-y
24916,0,2196,25,2025,https://doi.org/10.1186/s12889-025-23368-x
24917,0,2195,25,2025,https://doi.org/10.1186/s12889-025-23207-z
24918,0,2194,25,2025,https://doi.org/10.1186/s12889-025-22515-8
24919,0,2192,25,2025,https://doi.org/10.1186/s12889-025-23379-8
24920,0,2190,25,2025,https://doi.org/10.1186/s12889-025-23405-9
24921,0,2189,25,2025,https://doi.org/10.1186/s12889-025-22973-0
24922,0,2188,25,2025,https://doi.org/10.1186/s12889-025-23338-3
24923,0,2187,25,2025,https://doi.org/10.1186/s12889-025-23447-z
24924,0,2186,25,2025,https://doi.org/10.1186/s12889-025-23472-y
24925,0,2185,25,2025,https://doi.org/10.1186/s12889-025-23278-y
24926,0,2184,25,2025,https://doi.org/10.1186/s12889-025-22986-9
24927,0,2183,25,2025,https://doi.org/10.1186/s12889-025-23197-y
24928,0,2182,25,2025,https://doi.org/10.1186/s12889-025-23354-3
24929,0,2181,25,2025,https://doi.org/10.1186/s12889-025-23181-6
24930,0,2180,25,2025,https://doi.org/10.1186/s12889-025-23384-x
24931,0,2178,25,2025,https://doi.org/10.1186/s12889-025-23189-y
24932,0,2177,25,2025,https://doi.org/10.1186/s12889-025-23441-5
24933,0,2175,25,2025,https://doi.org/10.1186/s12889-025-23539-w
24934,0,2174,25,2025,https://doi.org/10.1186/s12889-025-23467-9
24935,0,2173,25,2025,https://doi.org/10.1186/s12889-025-23455-z
24936,0,2170,25,2025,https://doi.org/10.1186/s12889-025-23526-1
24937,0,2169,25,2025,https://doi.org/10.1186/s12889-025-23374-z
24938,0,2168,25,2025,https://doi.org/10.1186/s12889-025-23509-2
24939,0,2167,25,2025,https://doi.org/10.1186/s12889-025-23388-7
24940,0,2166,25,2025,https://doi.org/10.1186/s12889-025-23520-7
24941,0,2165,25,2025,https://doi.org/10.1186/s12889-025-23414-8
24942,0,2164,25,2025,https://doi.org/10.1186/s12889-025-22844-8
24943,0,2163,25,2025,https://doi.org/10.1186/s12889-025-23380-1
24944,0,2160,25,2025,https://doi.org/10.1186/s12889-025-23325-8
24945,0,2159,25,2025,https://doi.org/10.1186/s12889-025-23408-6
24946,0,2158,25,2025,https://doi.org/10.1186/s12889-025-23432-6
24947,0,2157,25,2025,https://doi.org/10.1186/s12889-025-23393-w
24948,0,2156,25,2025,https://doi.org/10.1186/s12889-025-22379-y
24949,0,2155,25,2025,https://doi.org/10.1186/s12889-025-23403-x
24950,0,2154,25,2025,https://doi.org/10.1186/s12889-025-23387-8
24951,0,2153,25,2025,https://doi.org/10.1186/s12889-025-23398-5
24952,0,2152,25,2025,https://doi.org/10.1186/s12889-025-23319-6
24953,0,2151,25,2025,https://doi.org/10.1186/s12889-025-23350-7
24954,0,2149,25,2025,https://doi.org/10.1186/s12889-025-23394-9
24955,0,2148,25,2025,https://doi.org/10.1186/s12889-025-23241-x
24956,0,2147,25,2025,https://doi.org/10.1186/s12889-025-23263-5
24957,0,2146,25,2025,https://doi.org/10.1186/s12889-025-23427-3
24958,0,2145,25,2025,https://doi.org/10.1186/s12889-025-23311-0
24959,0,2141,25,2025,https://doi.org/10.1186/s12889-025-23395-8
24960,0,2138,25,2025,https://doi.org/10.1186/s12889-025-23176-3
24961,0,2137,25,2025,https://doi.org/10.1186/s12889-025-23119-y
24962,0,2136,25,2025,https://doi.org/10.1186/s12889-025-23226-w
24963,0,2135,25,2025,https://doi.org/10.1186/s12889-025-23266-2
24964,0,2134,25,2025,https://doi.org/10.1186/s12889-025-23284-0
24965,0,2133,25,2025,https://doi.org/10.1186/s12889-025-23125-0
24966,0,2130,25,2025,https://doi.org/10.1186/s12889-025-23323-w
24967,0,2128,25,2025,https://doi.org/10.1186/s12889-025-23341-8
24968,0,2127,25,2025,https://doi.org/10.1186/s12889-025-23344-5
24969,0,2121,25,2025,https://doi.org/10.1186/s12889-025-21597-8
24970,0,2119,25,2025,https://doi.org/10.1186/s12889-025-23292-0
24971,0,2118,25,2025,https://doi.org/10.1186/s12889-025-23281-3
24972,0,2116,25,2025,https://doi.org/10.1186/s12889-025-23205-1
24973,0,2115,25,2025,https://doi.org/10.1186/s12889-025-23216-y
24974,0,2112,25,2025,https://doi.org/10.1186/s12889-025-23391-y
24975,0,2110,25,2025,https://doi.org/10.1186/s12889-025-23342-7
24976,0,2108,25,2025,https://doi.org/10.1186/s12889-025-23334-7
24977,0,2107,25,2025,https://doi.org/10.1186/s12889-025-23366-z
24978,0,2105,25,2025,https://doi.org/10.1186/s12889-025-22350-x
24979,0,2104,25,2025,https://doi.org/10.1186/s12889-025-23296-w
24980,0,2103,25,2025,https://doi.org/10.1186/s12889-025-23349-0
24981,0,2102,25,2025,https://doi.org/10.1186/s12889-025-23231-z
24982,0,2101,25,2025,https://doi.org/10.1186/s12889-025-23229-7
24983,0,2099,25,2025,https://doi.org/10.1186/s12889-025-23234-w
24984,0,2098,25,2025,https://doi.org/10.1186/s12889-025-23290-2
24985,0,2097,25,2025,https://doi.org/10.1186/s12889-025-22163-y
24986,0,2096,25,2025,https://doi.org/10.1186/s12889-025-23210-4
24987,0,2095,25,2025,https://doi.org/10.1186/s12889-025-23324-9
24988,0,2094,25,2025,https://doi.org/10.1186/s12889-025-23223-z
24989,0,2090,25,2025,https://doi.org/10.1186/s12889-025-23351-6
24990,0,2087,25,2025,https://doi.org/10.1186/s12889-025-23378-9
24991,0,2085,25,2025,https://doi.org/10.1186/s12889-025-23376-x
24992,0,2084,25,2025,https://doi.org/10.1186/s12889-025-23235-9
24993,0,2083,25,2025,https://doi.org/10.1186/s12889-025-23289-9
24994,0,2082,25,2025,https://doi.org/10.1186/s12889-025-23327-6
24995,0,2081,25,2025,https://doi.org/10.1186/s12889-025-23250-w
24996,0,2080,25,2025,https://doi.org/10.1186/s12889-025-23254-6
24997,0,2074,25,2025,https://doi.org/10.1186/s12889-025-23316-9
24998,0,2072,25,2025,https://doi.org/10.1186/s12889-025-23040-4
24999,0,2071,25,2025,https://doi.org/10.1186/s12889-025-23279-x
25000,0,2070,25,2025,https://doi.org/10.1186/s12889-025-23209-x
25001,0,2069,25,2025,https://doi.org/10.1186/s12889-025-23262-6
25002,0,2068,25,2025,https://doi.org/10.1186/s12889-025-23372-1
25003,0,2067,25,2025,https://doi.org/10.1186/s12889-025-23360-5
25004,0,2064,25,2025,https://doi.org/10.1186/s12889-025-23322-x
25005,0,2063,25,2025,https://doi.org/10.1186/s12889-025-23291-1
25006,0,2062,25,2025,https://doi.org/10.1186/s12889-025-23063-x
25007,0,2061,25,2025,https://doi.org/10.1186/s12889-025-23264-4
25008,0,2060,25,2025,https://doi.org/10.1186/s12889-025-23163-8
25009,0,2057,25,2025,https://doi.org/10.1186/s12889-025-22975-y
25010,0,2054,25,2025,https://doi.org/10.1186/s12889-025-23276-0
25011,0,2052,25,2025,https://doi.org/10.1186/s12889-025-23035-1
25012,0,2051,25,2025,https://doi.org/10.1186/s12889-025-23272-4
25013,0,2050,25,2025,https://doi.org/10.1186/s12889-025-23310-1
25014,0,2049,25,2025,https://doi.org/10.1186/s12889-025-23333-8
25015,0,2048,25,2025,https://doi.org/10.1186/s12889-025-23313-y
25016,0,2047,25,2025,https://doi.org/10.1186/s12889-025-22533-6
25017,0,2046,25,2025,https://doi.org/10.1186/s12889-025-22895-x
25018,0,2043,25,2025,https://doi.org/10.1186/s12889-025-23293-z
25019,0,2042,25,2025,https://doi.org/10.1186/s12889-025-22827-9
25020,0,2041,25,2025,https://doi.org/10.1186/s12889-025-23273-3
25021,0,2040,25,2025,https://doi.org/10.1186/s12889-025-23220-2
25022,0,2039,25,2025,https://doi.org/10.1186/s12889-025-23257-3
25023,0,2036,25,2025,https://doi.org/10.1186/s12889-025-23204-2
25024,0,2035,25,2025,https://doi.org/10.1186/s12889-025-23100-9
25025,0,2034,25,2025,https://doi.org/10.1186/s12889-025-23118-z
25026,0,2033,25,2025,https://doi.org/10.1186/s12889-025-23225-x
25027,0,2032,25,2025,https://doi.org/10.1186/s12889-025-23036-0
25028,0,2031,25,2025,https://doi.org/10.1186/s12889-025-23221-1
25029,0,2030,25,2025,https://doi.org/10.1186/s12889-025-23271-5
25030,0,2029,25,2025,https://doi.org/10.1186/s12889-025-23191-4
25031,0,2028,25,2025,https://doi.org/10.1186/s12889-025-23183-4
25032,0,2027,25,2025,https://doi.org/10.1186/s12889-025-23275-1
25033,0,2026,25,2025,https://doi.org/10.1186/s12889-025-23133-0
25034,0,2025,25,2025,https://doi.org/10.1186/s12889-025-23147-8
25035,0,2023,25,2025,https://doi.org/10.1186/s12889-025-23198-x
25036,0,2020,25,2025,https://doi.org/10.1186/s12889-025-22942-7
25037,0,2019,25,2025,https://doi.org/10.1186/s12889-025-23288-w
25038,0,2018,25,2025,https://doi.org/10.1186/s12889-025-23258-2
25039,0,2017,25,2025,https://doi.org/10.1186/s12889-025-23222-0
25040,0,2015,25,2025,https://doi.org/10.1186/s12889-025-23227-9
25041,0,2014,25,2025,https://doi.org/10.1186/s12889-025-23253-7
25042,0,2013,25,2025,https://doi.org/10.1186/s12889-025-23320-z
25043,0,2012,25,2025,https://doi.org/10.1186/s12889-025-23091-7
25044,0,2011,25,2025,https://doi.org/10.1186/s12889-025-23179-0
25045,0,2008,25,2025,https://doi.org/10.1186/s12889-025-23307-w
25046,0,2007,25,2025,https://doi.org/10.1186/s12889-025-23089-1
25047,0,2004,25,2025,https://doi.org/10.1186/s12889-025-23078-4
25048,0,2002,25,2025,https://doi.org/10.1186/s12889-025-23217-x
25049,0,2001,25,2025,https://doi.org/10.1186/s12889-025-23149-6
25050,0,1999,25,2025,https://doi.org/10.1186/s12889-025-23108-1
