rank,number_of_citations,article_number,volume,year,doi_link
27332,0,3690,25,2025,https://doi.org/10.1186/s12889-025-24998-x
27333,0,3689,25,2025,https://doi.org/10.1186/s12889-025-24927-y
27334,0,3688,25,2025,https://doi.org/10.1186/s12889-025-24953-w
27335,0,3687,25,2025,https://doi.org/10.1186/s12889-025-24994-1
27336,0,3686,25,2025,https://doi.org/10.1186/s12889-025-24986-1
27337,0,3685,25,2025,https://doi.org/10.1186/s12889-025-24887-3
27338,0,3684,25,2025,https://doi.org/10.1186/s12889-025-25033-9
27339,0,3683,25,2025,https://doi.org/10.1186/s12889-025-24926-z
27340,0,3682,25,2025,https://doi.org/10.1186/s12889-025-24840-4
27341,0,3681,25,2025,https://doi.org/10.1186/s12889-025-25016-w
27342,0,3680,25,2025,https://doi.org/10.1186/s12889-025-24959-4
27343,0,3679,25,2025,https://doi.org/10.1186/s12889-025-24936-x
27344,0,3678,25,2025,https://doi.org/10.1186/s12889-025-24694-w
27345,0,3677,25,2025,https://doi.org/10.1186/s12889-025-24614-y
27346,0,3676,25,2025,https://doi.org/10.1186/s12889-025-24508-z
27347,0,3675,25,2025,https://doi.org/10.1186/s12889-025-23767-0
27348,0,3674,25,2025,https://doi.org/10.1186/s12889-025-23959-8
27349,0,3673,25,2025,https://doi.org/10.1186/s12889-025-25165-y
27350,0,3672,25,2025,https://doi.org/10.1186/s12889-025-24655-3
27351,0,3671,25,2025,https://doi.org/10.1186/s12889-025-25107-8
27352,0,3670,25,2025,https://doi.org/10.1186/s12889-025-24664-2
27353,0,3669,25,2025,https://doi.org/10.1186/s12889-025-24368-7
27354,0,3668,25,2025,https://doi.org/10.1186/s12889-025-24830-6
27355,0,3667,25,2025,https://doi.org/10.1186/s12889-025-24984-3
27356,0,3666,25,2025,https://doi.org/10.1186/s12889-025-24907-2
27357,0,3665,25,2025,https://doi.org/10.1186/s12889-025-24963-8
27358,0,3664,25,2025,https://doi.org/10.1186/s12889-025-24981-6
27359,0,3663,25,2025,https://doi.org/10.1186/s12889-025-24983-4
27360,0,3662,25,2025,https://doi.org/10.1186/s12889-025-25032-w
27361,0,3661,25,2025,https://doi.org/10.1186/s12889-025-24970-9
27362,0,3660,25,2025,https://doi.org/10.1186/s12889-025-25008-w
27363,0,3659,25,2025,https://doi.org/10.1186/s12889-025-25004-0
27364,0,3658,25,2025,https://doi.org/10.1186/s12889-025-24989-y
27365,0,3657,25,2025,https://doi.org/10.1186/s12889-025-24276-w
27366,0,3656,25,2025,https://doi.org/10.1186/s12889-025-24920-5
27367,0,3655,25,2025,https://doi.org/10.1186/s12889-025-24932-1
27368,0,3654,25,2025,https://doi.org/10.1186/s12889-025-23825-7
27369,0,3653,25,2025,https://doi.org/10.1186/s12889-025-24987-0
27370,0,3652,25,2025,https://doi.org/10.1186/s12889-025-24935-y
27371,0,3651,25,2025,https://doi.org/10.1186/s12889-025-24306-7
27372,0,3650,25,2025,https://doi.org/10.1186/s12889-025-24904-5
27373,0,3649,25,2025,https://doi.org/10.1186/s12889-025-25010-2
27374,0,3648,25,2025,https://doi.org/10.1186/s12889-025-25027-7
27375,0,3647,25,2025,https://doi.org/10.1186/s12889-025-24997-y
27376,0,3646,25,2025,https://doi.org/10.1186/s12889-025-24863-x
27377,0,3645,25,2025,https://doi.org/10.1186/s12889-025-24990-5
27378,0,3644,25,2025,https://doi.org/10.1186/s12889-025-24843-1
27379,0,3643,25,2025,https://doi.org/10.1186/s12889-025-25053-5
27380,0,3642,25,2025,https://doi.org/10.1186/s12889-025-24958-5
27381,0,3641,25,2025,https://doi.org/10.1186/s12889-025-24951-y
27382,0,3640,25,2025,https://doi.org/10.1186/s12889-025-24905-4
27383,0,3639,25,2025,https://doi.org/10.1186/s12889-025-24921-4
27384,0,3638,25,2025,https://doi.org/10.1186/s12889-025-24807-5
27385,0,3637,25,2025,https://doi.org/10.1186/s12889-025-24864-w
27386,0,3636,25,2025,https://doi.org/10.1186/s12889-025-24937-w
27387,0,3635,25,2025,https://doi.org/10.1186/s12889-025-24767-w
27388,0,3634,25,2025,https://doi.org/10.1186/s12889-025-24939-8
27389,0,3633,25,2025,https://doi.org/10.1186/s12889-025-24910-7
27390,0,3632,25,2025,https://doi.org/10.1186/s12889-025-24832-4
27391,0,3631,25,2025,https://doi.org/10.1186/s12889-025-24822-6
27392,0,3630,25,2025,https://doi.org/10.1186/s12889-025-24381-w
27393,0,3629,25,2025,https://doi.org/10.1186/s12889-025-24826-2
27394,0,3628,25,2025,https://doi.org/10.1186/s12889-025-24931-2
27395,0,3627,25,2025,https://doi.org/10.1186/s12889-025-24853-z
27396,0,3626,25,2025,https://doi.org/10.1186/s12889-025-24480-8
27397,0,3625,25,2025,https://doi.org/10.1186/s12889-025-24584-1
27398,0,3624,25,2025,https://doi.org/10.1186/s12889-025-24616-w
27399,0,3623,25,2025,https://doi.org/10.1186/s12889-025-24770-1
27400,0,3622,25,2025,https://doi.org/10.1186/s12889-025-24938-9
27401,0,3621,25,2025,https://doi.org/10.1186/s12889-025-24898-0
27402,0,3620,25,2025,https://doi.org/10.1186/s12889-025-24908-1
27403,0,3619,25,2025,https://doi.org/10.1186/s12889-025-24485-3
27404,0,3618,25,2025,https://doi.org/10.1186/s12889-025-24831-5
27405,0,3617,25,2025,https://doi.org/10.1186/s12889-025-23900-z
27406,0,3616,25,2025,https://doi.org/10.1186/s12889-025-24946-9
27407,0,3615,25,2025,https://doi.org/10.1186/s12889-025-24903-6
27408,0,3614,25,2025,https://doi.org/10.1186/s12889-025-24911-6
27409,0,3613,25,2025,https://doi.org/10.1186/s12889-025-24854-y
27410,0,3612,25,2025,https://doi.org/10.1186/s12889-025-24943-y
27411,0,3611,25,2025,https://doi.org/10.1186/s12889-025-24170-5
27412,0,3610,25,2025,https://doi.org/10.1186/s12889-025-24760-3
27413,0,3609,25,2025,https://doi.org/10.1186/s12889-025-24234-6
27414,0,3608,25,2025,https://doi.org/10.1186/s12889-025-24952-x
27415,0,3607,25,2025,https://doi.org/10.1186/s12889-025-24857-9
27416,0,3606,25,2025,https://doi.org/10.1186/s12889-025-24771-0
27417,0,3605,25,2025,https://doi.org/10.1186/s12889-025-24293-9
27418,0,3604,25,2025,https://doi.org/10.1186/s12889-025-24656-2
27419,0,3603,25,2025,https://doi.org/10.1186/s12889-025-24620-0
27420,0,3602,25,2025,https://doi.org/10.1186/s12889-025-24705-w
27421,0,3601,25,2025,https://doi.org/10.1186/s12889-025-24852-0
27422,0,3600,25,2025,https://doi.org/10.1186/s12889-025-24845-z
27423,0,3599,25,2025,https://doi.org/10.1186/s12889-025-23009-3
27424,0,3598,25,2025,https://doi.org/10.1186/s12889-025-24489-z
27425,0,3597,25,2025,https://doi.org/10.1186/s12889-025-24814-6
27426,0,3596,25,2025,https://doi.org/10.1186/s12889-025-24653-5
27427,0,3595,25,2025,https://doi.org/10.1186/s12889-025-24806-6
27428,0,3594,25,2025,https://doi.org/10.1186/s12889-025-24798-3
27429,0,3593,25,2025,https://doi.org/10.1186/s12889-025-24546-7
27430,0,3592,25,2025,https://doi.org/10.1186/s12889-025-24517-y
27431,0,3591,25,2025,https://doi.org/10.1186/s12889-025-24666-0
27432,0,3590,25,2025,https://doi.org/10.1186/s12889-025-24881-9
27433,0,3589,25,2025,https://doi.org/10.1186/s12889-025-23924-5
27434,0,3588,25,2025,https://doi.org/10.1186/s12889-025-24331-6
27435,0,3587,25,2025,https://doi.org/10.1186/s12889-025-24784-9
27436,0,3586,25,2025,https://doi.org/10.1186/s12889-025-24169-y
27437,0,3585,25,2025,https://doi.org/10.1186/s12889-025-24821-7
27438,0,3584,25,2025,https://doi.org/10.1186/s12889-025-24894-4
27439,0,3583,25,2025,https://doi.org/10.1186/s12889-025-24645-5
27440,0,3582,25,2025,https://doi.org/10.1186/s12889-025-24117-w
27441,0,3581,25,2025,https://doi.org/10.1186/s12889-025-25145-2
27442,0,3580,25,2025,https://doi.org/10.1186/s12889-025-25009-9
27443,0,3579,25,2025,https://doi.org/10.1186/s12889-025-24359-8
27444,0,3578,25,2025,https://doi.org/10.1186/s12889-025-24877-5
27445,0,3577,25,2025,https://doi.org/10.1186/s12889-025-24803-9
27446,0,3576,25,2025,https://doi.org/10.1186/s12889-025-24883-7
27447,0,3575,25,2025,https://doi.org/10.1186/s12889-025-24204-y
27448,0,3574,25,2025,https://doi.org/10.1186/s12889-025-24648-2
27449,0,3573,25,2025,https://doi.org/10.1186/s12889-025-23824-8
27450,0,3572,25,2025,https://doi.org/10.1186/s12889-025-24380-x
27451,0,3571,25,2025,https://doi.org/10.1186/s12889-025-24823-5
27452,0,3570,25,2025,https://doi.org/10.1186/s12889-025-24868-6
27453,0,3569,25,2025,https://doi.org/10.1186/s12889-025-24736-3
27454,0,3568,25,2025,https://doi.org/10.1186/s12889-025-24683-z
27455,0,3567,25,2025,https://doi.org/10.1186/s12889-025-24572-5
27456,0,3566,25,2025,https://doi.org/10.1186/s12889-025-24557-4
27457,0,3565,25,2025,https://doi.org/10.1186/s12889-025-24789-4
27458,0,3564,25,2025,https://doi.org/10.1186/s12889-025-24394-5
27459,0,3563,25,2025,https://doi.org/10.1186/s12889-025-24706-9
27460,0,3562,25,2025,https://doi.org/10.1186/s12889-025-24837-z
27461,0,3561,25,2025,https://doi.org/10.1186/s12889-025-24878-4
27462,0,3560,25,2025,https://doi.org/10.1186/s12889-025-24695-9
27463,0,3559,25,2025,https://doi.org/10.1186/s12889-025-23978-5
27464,0,3558,25,2025,https://doi.org/10.1186/s12889-025-24846-y
27465,0,3557,25,2025,https://doi.org/10.1186/s12889-025-24841-3
27466,0,3556,25,2025,https://doi.org/10.1186/s12889-025-24875-7
27467,0,3555,25,2025,https://doi.org/10.1186/s12889-025-23907-6
27468,0,3554,25,2025,https://doi.org/10.1186/s12889-025-24750-5
27469,0,3553,25,2025,https://doi.org/10.1186/s12889-025-24834-2
27470,0,3552,25,2025,https://doi.org/10.1186/s12889-025-24851-1
27471,0,3551,25,2025,https://doi.org/10.1186/s12889-025-24827-1
27472,0,3550,25,2025,https://doi.org/10.1186/s12889-025-24861-z
27473,0,3549,25,2025,https://doi.org/10.1186/s12889-025-24764-z
27474,0,3548,25,2025,https://doi.org/10.1186/s12889-025-24560-9
27475,0,3547,25,2025,https://doi.org/10.1186/s12889-025-24795-6
27476,0,3546,25,2025,https://doi.org/10.1186/s12889-025-24529-8
27477,0,3545,25,2025,https://doi.org/10.1186/s12889-025-24484-4
27478,0,3544,25,2025,https://doi.org/10.1186/s12889-025-24893-5
27479,0,3543,25,2025,https://doi.org/10.1186/s12889-025-24556-5
27480,0,3542,25,2025,https://doi.org/10.1186/s12889-025-24899-z
27481,0,3540,25,2025,https://doi.org/10.1186/s12889-025-24856-w
27482,0,3539,25,2025,https://doi.org/10.1186/s12889-025-24248-0
27483,0,3538,25,2025,https://doi.org/10.1186/s12889-025-22646-y
27484,0,3537,25,2025,https://doi.org/10.1186/s12889-025-24882-8
27485,0,3536,25,2025,https://doi.org/10.1186/s12889-025-23942-3
27486,0,3535,25,2025,https://doi.org/10.1186/s12889-025-24842-2
27487,0,3534,25,2025,https://doi.org/10.1186/s12889-025-24828-0
27488,0,3533,25,2025,https://doi.org/10.1186/s12889-025-24592-1
27489,0,3532,25,2025,https://doi.org/10.1186/s12889-025-24747-0
27490,0,3531,25,2025,https://doi.org/10.1186/s12889-025-24819-1
27491,0,3530,25,2025,https://doi.org/10.1186/s12889-025-24817-3
27492,0,3529,25,2025,https://doi.org/10.1186/s12889-025-24654-4
27493,0,3528,25,2025,https://doi.org/10.1186/s12889-025-24679-9
27494,0,3527,25,2025,https://doi.org/10.1186/s12889-025-24833-3
27495,0,3526,25,2025,https://doi.org/10.1186/s12889-025-24599-8
27496,0,3525,25,2025,https://doi.org/10.1186/s12889-025-24550-x
27497,0,3524,25,2025,https://doi.org/10.1186/s12889-025-24848-w
27498,0,3523,25,2025,https://doi.org/10.1186/s12889-025-24461-x
27499,0,3522,25,2025,https://doi.org/10.1186/s12889-025-24791-w
27500,0,3521,25,2025,https://doi.org/10.1186/s12889-025-24724-7
27501,0,3520,25,2025,https://doi.org/10.1186/s12889-025-24669-x
27502,0,3519,25,2025,https://doi.org/10.1186/s12889-025-23989-2
27503,0,3518,25,2025,https://doi.org/10.1186/s12889-025-24582-3
27504,0,3517,25,2025,https://doi.org/10.1186/s12889-025-24762-1
27505,0,3516,25,2025,https://doi.org/10.1186/s12889-025-24844-0
27506,0,3515,25,2025,https://doi.org/10.1186/s12889-025-24884-6
27507,0,3514,25,2025,https://doi.org/10.1186/s12889-025-24865-9
27508,0,3513,25,2025,https://doi.org/10.1186/s12889-025-24838-y
27509,0,3512,25,2025,https://doi.org/10.1186/s12889-025-24571-6
27510,0,3511,25,2025,https://doi.org/10.1186/s12889-025-24311-w
27511,0,3510,25,2025,https://doi.org/10.1186/s12889-025-24609-9
27512,0,3509,25,2025,https://doi.org/10.1186/s12889-025-24136-7
27513,0,3508,25,2025,https://doi.org/10.1186/s12889-025-24567-2
27514,0,3507,25,2025,https://doi.org/10.1186/s12889-025-24622-y
27515,0,3506,25,2025,https://doi.org/10.1186/s12889-025-24657-1
27516,0,3505,25,2025,https://doi.org/10.1186/s12889-025-23801-1
27517,0,3504,25,2025,https://doi.org/10.1186/s12889-025-24603-1
27518,0,3503,25,2025,https://doi.org/10.1186/s12889-025-24710-z
27519,0,3502,25,2025,https://doi.org/10.1186/s12889-025-24743-4
27520,0,3501,25,2025,https://doi.org/10.1186/s12889-025-23938-z
27521,0,3500,25,2025,https://doi.org/10.1186/s12889-025-24166-1
27522,0,3499,25,2025,https://doi.org/10.1186/s12889-025-24049-5
27523,0,3498,25,2025,https://doi.org/10.1186/s12889-025-24237-3
27524,0,3497,25,2025,https://doi.org/10.1186/s12889-025-23744-7
27525,0,3496,25,2025,https://doi.org/10.1186/s12889-025-24728-3
27526,0,3495,25,2025,https://doi.org/10.1186/s12889-025-24413-5
27527,0,3494,25,2025,https://doi.org/10.1186/s12889-025-24671-3
27528,0,3493,25,2025,https://doi.org/10.1186/s12889-025-24815-5
27529,0,3492,25,2025,https://doi.org/10.1186/s12889-025-24371-y
27530,0,3491,25,2025,https://doi.org/10.1186/s12889-025-24696-8
27531,0,3490,25,2025,https://doi.org/10.1186/s12889-025-24738-1
27532,0,3489,25,2025,https://doi.org/10.1186/s12889-025-24552-9
27533,0,3488,25,2025,https://doi.org/10.1186/s12889-025-24291-x
27534,0,3487,25,2025,https://doi.org/10.1186/s12889-025-24563-6
27535,0,3486,25,2025,https://doi.org/10.1186/s12889-025-24028-w
27536,0,3485,25,2025,https://doi.org/10.1186/s12889-025-24793-8
27537,0,3484,25,2025,https://doi.org/10.1186/s12889-025-24725-6
27538,0,3483,25,2025,https://doi.org/10.1186/s12889-025-24788-5
27539,0,3482,25,2025,https://doi.org/10.1186/s12889-025-23294-y
27540,0,3481,25,2025,https://doi.org/10.1186/s12889-025-24718-5
27541,0,3480,25,2025,https://doi.org/10.1186/s12889-025-23175-4
27542,0,3479,25,2025,https://doi.org/10.1186/s12889-025-24734-5
27543,0,3478,25,2025,https://doi.org/10.1186/s12889-025-24775-w
27544,0,3477,25,2025,https://doi.org/10.1186/s12889-025-23792-z
27545,0,3476,25,2025,https://doi.org/10.1186/s12889-025-24289-5
27546,0,3475,25,2025,https://doi.org/10.1186/s12889-025-24522-1
27547,0,3474,25,2025,https://doi.org/10.1186/s12889-025-24633-9
27548,0,3473,25,2025,https://doi.org/10.1186/s12889-025-24693-x
27549,0,3472,25,2025,https://doi.org/10.1186/s12889-025-24727-4
27550,0,3471,25,2025,https://doi.org/10.1186/s12889-025-24805-7
27551,0,3470,25,2025,https://doi.org/10.1186/s12889-025-24801-x
27552,0,3469,25,2025,https://doi.org/10.1186/s12889-025-24106-z
27553,0,3468,25,2025,https://doi.org/10.1186/s12889-025-24525-y
27554,0,3467,25,2025,https://doi.org/10.1186/s12889-025-24513-2
27555,0,3466,25,2025,https://doi.org/10.1186/s12889-025-24763-0
27556,0,3465,25,2025,https://doi.org/10.1186/s12889-025-24223-9
27557,0,3464,25,2025,https://doi.org/10.1186/s12889-025-24597-w
27558,0,3463,25,2025,https://doi.org/10.1186/s12889-025-24720-x
27559,0,3462,25,2025,https://doi.org/10.1186/s12889-025-24698-6
27560,0,3461,25,2025,https://doi.org/10.1186/s12889-025-24324-5
27561,0,3460,25,2025,https://doi.org/10.1186/s12889-025-24400-w
27562,0,3459,25,2025,https://doi.org/10.1186/s12889-025-24224-8
27563,0,3458,25,2025,https://doi.org/10.1186/s12889-025-24809-3
27564,0,3457,25,2025,https://doi.org/10.1186/s12889-025-24759-w
27565,0,3456,25,2025,https://doi.org/10.1186/s12889-025-24611-1
27566,0,3455,25,2025,https://doi.org/10.1186/s12889-025-24590-3
27567,0,3454,25,2025,https://doi.org/10.1186/s12889-025-24641-9
27568,0,3453,25,2025,https://doi.org/10.1186/s12889-025-24786-7
27569,0,3452,25,2025,https://doi.org/10.1186/s12889-025-24587-y
27570,0,3451,25,2025,https://doi.org/10.1186/s12889-025-24580-5
27571,0,3450,25,2025,https://doi.org/10.1186/s12889-025-24577-0
27572,0,3448,25,2025,https://doi.org/10.1186/s12889-025-24665-1
27573,0,3447,25,2025,https://doi.org/10.1186/s12889-025-24796-5
27574,0,3446,25,2025,https://doi.org/10.1186/s12889-025-24463-9
27575,0,3445,25,2025,https://doi.org/10.1186/s12889-025-24772-z
27576,0,3444,25,2025,https://doi.org/10.1186/s12889-025-24424-2
27577,0,3443,25,2025,https://doi.org/10.1186/s12889-025-24708-7
27578,0,3442,25,2025,https://doi.org/10.1186/s12889-025-24542-x
27579,0,3441,25,2025,https://doi.org/10.1186/s12889-025-24565-4
27580,0,3440,25,2025,https://doi.org/10.1186/s12889-025-24717-6
27581,0,3439,25,2025,https://doi.org/10.1186/s12889-025-24364-x
27582,0,3438,25,2025,https://doi.org/10.1186/s12889-025-24518-x
27583,0,3437,25,2025,https://doi.org/10.1186/s12889-025-24545-8
27584,0,3436,25,2025,https://doi.org/10.1186/s12889-025-24216-8
27585,0,3435,25,2025,https://doi.org/10.1186/s12889-025-24527-w
27586,0,3434,25,2025,https://doi.org/10.1186/s12889-025-24491-5
27587,0,3433,25,2025,https://doi.org/10.1186/s12889-025-24742-5
27588,0,3432,25,2025,https://doi.org/10.1186/s12889-025-24699-5
27589,0,3430,25,2025,https://doi.org/10.1186/s12889-025-24810-w
27590,0,3429,25,2025,https://doi.org/10.1186/s12889-025-24269-9
27591,0,3428,25,2025,https://doi.org/10.1186/s12889-025-24686-w
27592,0,3427,25,2025,https://doi.org/10.1186/s12889-025-24439-9
27593,0,3426,25,2025,https://doi.org/10.1186/s12889-025-24643-7
27594,0,3425,25,2025,https://doi.org/10.1186/s12889-025-24087-z
27595,0,3424,25,2025,https://doi.org/10.1186/s12889-025-24334-3
27596,0,3423,25,2025,https://doi.org/10.1186/s12889-025-24588-x
27597,0,3422,25,2025,https://doi.org/10.1186/s12889-025-24292-w
27598,0,3421,25,2025,https://doi.org/10.1186/s12889-025-24690-0
27599,0,3420,25,2025,https://doi.org/10.1186/s12889-025-24631-x
27600,0,3419,25,2025,https://doi.org/10.1186/s12889-025-24511-4
27601,0,3418,25,2025,https://doi.org/10.1186/s12889-025-24601-3
27602,0,3417,25,2025,https://doi.org/10.1186/s12889-025-24593-0
27603,0,3416,25,2025,https://doi.org/10.1186/s12889-025-24559-2
27604,0,3415,25,2025,https://doi.org/10.1186/s12889-025-24303-w
27605,0,3414,25,2025,https://doi.org/10.1186/s12889-025-24540-z
27606,0,3413,25,2025,https://doi.org/10.1186/s12889-025-24538-7
27607,0,3412,25,2025,https://doi.org/10.1186/s12889-025-24667-z
27608,0,3411,25,2025,https://doi.org/10.1186/s12889-025-23863-1
27609,0,3410,25,2025,https://doi.org/10.1186/s12889-025-24604-0
27610,0,3409,25,2025,https://doi.org/10.1186/s12889-025-24445-x
27611,0,3408,25,2025,https://doi.org/10.1186/s12889-025-24790-x
27612,0,3407,25,2025,https://doi.org/10.1186/s12889-025-23416-6
27613,0,3406,25,2025,https://doi.org/10.1186/s12889-025-24776-9
27614,0,3405,25,2025,https://doi.org/10.1186/s12889-025-24714-9
27615,0,3404,25,2025,https://doi.org/10.1186/s12889-025-24787-6
27616,0,3403,25,2025,https://doi.org/10.1186/s12889-025-24256-0
27617,0,3402,25,2025,https://doi.org/10.1186/s12889-025-24350-3
27618,0,3401,25,2025,https://doi.org/10.1186/s12889-025-24660-6
27619,0,3400,25,2025,https://doi.org/10.1186/s12889-025-24536-9
27620,0,3399,25,2025,https://doi.org/10.1186/s12889-025-24464-8
27621,0,3398,25,2025,https://doi.org/10.1186/s12889-025-24712-x
27622,0,3397,25,2025,https://doi.org/10.1186/s12889-025-24554-7
27623,0,3396,25,2025,https://doi.org/10.1186/s12889-025-24315-6
27624,0,3395,25,2025,https://doi.org/10.1186/s12889-025-24507-0
27625,0,3394,25,2025,https://doi.org/10.1186/s12889-025-24781-y
27626,0,3393,25,2025,https://doi.org/10.1186/s12889-025-24644-6
27627,0,3392,25,2025,https://doi.org/10.1186/s12889-025-24277-9
27628,0,3391,25,2025,https://doi.org/10.1186/s12889-025-24635-7
27629,0,3390,25,2025,https://doi.org/10.1186/s12889-025-24650-8
27630,0,3389,25,2025,https://doi.org/10.1186/s12889-025-24774-x
27631,0,3388,25,2025,https://doi.org/10.1186/s12889-025-24741-6
27632,0,3387,25,2025,https://doi.org/10.1186/s12889-025-23182-5
27633,0,3386,25,2025,https://doi.org/10.1186/s12889-025-24233-7
27634,0,3385,25,2025,https://doi.org/10.1186/s12889-025-24562-7
27635,0,3384,25,2025,https://doi.org/10.1186/s12889-025-24783-w
27636,0,3383,25,2025,https://doi.org/10.1186/s12889-025-24632-w
27637,0,3382,25,2025,https://doi.org/10.1186/s12889-025-24709-6
